DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,day_of_year,is_weekend
2005-03-11 21:00:00,2.8,1273.0,210.97435897435898,13.4,1096.0,582.0,553.0,222.0,1350.0,1379.0,12.8,49.3,0.7277,21,4,3,70,0
2005-03-11 22:00:00,0.8,1096.0,141.84615384615384,6.8,850.0,287.0,690.0,165.0,1146.0,943.0,12.2,50.9,0.7202,22,4,3,70,0
2005-03-11 23:00:00,0.5,1151.0,130.0,6.0,813.0,238.0,702.0,151.0,1156.0,1073.0,10.6,55.9,0.7138,23,4,3,70,0
2005-03-12 00:00:00,1.0,1189.0,103.12820512820512,5.7,797.0,312.0,688.0,174.0,1157.0,1213.0,10.3,55.9,0.7014,0,5,3,71,1
2005-03-12 01:00:00,0.4,1078.0,82.05128205128206,3.9,704.0,231.0,765.0,145.0,1077.0,898.0,10.2,55.8,0.6927,1,5,3,71,1
2005-03-12 02:00:00,0.4,1152.0,67.33333333333333,4.9,759.0,234.0,706.0,147.0,1113.0,1094.0,10.0,57.3,0.7015,2,5,3,71,1
2005-03-12 03:00:00,0.3,1128.0,54.87179487179487,4.5,740.0,195.0,705.0,134.0,1113.0,1064.0,10.2,57.9,0.7191,3,5,3,71,1
2005-03-12 04:00:00,0.3,1015.0,42.743589743589745,2.3,608.0,113.0,873.0,85.0,1027.0,655.0,10.3,59.4,0.7459,4,5,3,71,1
2005-03-12 05:00:00,0.3,979.0,40.078947368421055,1.5,547.0,73.0,952.0,55.0,1039.0,470.0,9.8,68.9,0.8329,5,5,3,71,1
2005-03-12 06:00:00,0.1,972.0,71.44736842105263,1.5,542.0,103.0,1029.0,65.0,1056.0,443.0,9.2,75.3,0.8764,6,5,3,71,1
2005-03-12 07:00:00,0.1,992.0,243.30769230769232,1.8,565.0,121.0,912.0,84.0,1074.0,547.0,9.4,73.1,0.8621,7,5,3,71,1
2005-03-12 08:00:00,0.1,1053.0,424.475,3.3,671.0,132.0,807.0,88.0,1137.0,570.0,10.6,66.1,0.8444,8,5,3,71,1
2005-03-12 09:00:00,0.2,1140.0,377.825,5.8,800.0,178.0,679.0,109.0,1209.0,782.0,12.6,58.5,0.8517,9,5,3,71,1
2005-03-12 10:00:00,0.6,1136.0,283.275,6.2,822.0,218.0,653.0,130.0,1184.0,744.0,15.0,48.6,0.8253,10,5,3,71,1
2005-03-12 11:00:00,0.7,1180.0,240.05,6.7,846.0,246.0,646.0,137.0,1206.0,791.0,14.2,51.5,0.8313,11,5,3,71,1
2005-03-12 12:00:00,0.6,1131.0,240.26315789473685,5.6,792.0,252.0,678.0,145.0,1177.0,749.0,15.1,48.6,0.8266,12,5,3,71,1
2005-03-12 13:00:00,0.3,1083.0,262.5,5.8,804.0,208.0,702.0,128.0,1105.0,615.0,18.0,35.4,0.7233,13,5,3,71,1
2005-03-12 14:00:00,0.5,1120.0,233.15384615384616,7.0,859.0,219.0,640.0,129.0,1167.0,681.0,17.9,35.3,0.7184,14,5,3,71,1
2005-03-12 15:00:00,0.2,1038.0,230.42105263157896,3.8,699.0,160.0,765.0,105.0,1042.0,515.0,17.7,35.0,0.7014,15,5,3,71,1
2005-03-12 16:00:00,0.4,1096.0,231.44736842105263,5.5,788.0,191.0,699.0,114.0,1115.0,583.0,17.6,35.5,0.7065,16,5,3,71,1
2005-03-12 17:00:00,0.7,1126.0,300.9736842105263,7.6,881.0,270.0,648.0,146.0,1140.0,728.0,17.5,34.1,0.6775,17,5,3,71,1
2005-03-12 18:00:00,0.9,1153.0,390.5897435897436,8.3,910.0,285.0,622.0,156.0,1208.0,827.0,15.6,40.0,0.7018,18,5,3,71,1
2005-03-12 19:00:00,0.8,1177.0,479.4102564102564,7.5,878.0,289.0,641.0,152.0,1224.0,844.0,14.0,47.8,0.7582,19,5,3,71,1
2005-03-12 20:00:00,2.4,1383.0,407.87179487179486,14.1,1119.0,550.0,522.0,201.0,1415.0,1310.0,13.2,51.4,0.776,20,5,3,71,1
2005-03-12 21:00:00,3.3,1363.0,210.97435897435898,12.4,1064.0,679.0,536.0,221.0,1350.0,1353.0,12.0,56.1,0.7832,21,5,3,71,1
2005-03-12 22:00:00,0.9,1087.0,141.84615384615384,5.8,803.0,314.0,699.0,157.0,1130.0,907.0,11.6,54.7,0.7454,22,5,3,71,1
2005-03-12 23:00:00,0.1,1028.0,130.0,3.9,703.0,166.0,783.0,114.0,1070.0,646.0,12.0,53.3,0.7472,23,5,3,71,1
2005-03-13 00:00:00,0.1,1017.0,103.12820512820512,2.8,641.0,157.0,892.0,107.0,1044.0,482.0,12.5,55.4,0.7999,0,6,3,72,1
2005-03-13 01:00:00,0.1,1050.0,82.05128205128206,3.1,660.0,173.0,860.0,113.0,1071.0,526.0,12.3,56.0,0.7958,1,6,3,72,1
2005-03-13 02:00:00,0.2,1023.0,67.33333333333333,3.3,672.0,184.0,819.0,118.0,1069.0,595.0,12.4,53.4,0.7669,2,6,3,72,1
2005-03-13 03:00:00,0.2,940.0,54.87179487179487,2.0,583.0,93.0,942.0,69.0,991.0,416.0,12.7,51.8,0.7574,3,6,3,72,1
2005-03-13 04:00:00,0.2,963.0,42.743589743589745,2.5,617.0,85.0,902.0,63.0,1006.0,398.0,13.2,49.7,0.7503,4,6,3,72,1
2005-03-13 05:00:00,0.7055727554179567,971.0,40.078947368421055,2.0,585.0,79.0,928.0,61.0,1004.0,394.0,12.3,55.9,0.7966,5,6,3,72,1
2005-03-13 06:00:00,0.9113846153846153,887.0,71.44736842105263,0.9,488.0,55.0,1184.0,42.0,908.0,312.0,13.3,50.1,0.7624,6,6,3,72,1
2005-03-13 07:00:00,0.1,944.0,243.30769230769232,1.6,551.0,98.0,1063.0,68.0,985.0,381.0,12.3,51.8,0.7384,7,6,3,72,1
2005-03-13 08:00:00,0.1,970.0,424.475,2.1,592.0,190.0,909.0,120.0,1018.0,509.0,12.9,50.4,0.7448,8,6,3,72,1
2005-03-13 09:00:00,0.1,1034.0,377.825,3.0,651.0,166.0,861.0,112.0,1060.0,601.0,12.9,49.9,0.7406,9,6,3,72,1
2005-03-13 10:00:00,0.3,1160.0,283.275,5.0,765.0,260.0,711.0,148.0,1134.0,962.0,13.9,47.3,0.7479,10,6,3,72,1
2005-03-13 11:00:00,1.0,1283.0,240.05,7.7,887.0,362.0,607.0,160.0,1238.0,1231.0,13.5,51.6,0.7931,11,6,3,72,1
2005-03-13 12:00:00,1.6,1387.0,240.26315789473685,10.1,981.0,415.0,535.0,164.0,1368.0,1396.0,13.2,56.2,0.8499,12,6,3,72,1
2005-03-13 13:00:00,1.4,1325.0,262.5,8.5,921.0,358.0,570.0,159.0,1345.0,1297.0,14.2,57.8,0.9292,13,6,3,72,1
2005-03-13 14:00:00,0.3,1057.0,233.15384615384616,2.8,641.0,170.0,803.0,110.0,1103.0,616.0,17.2,46.2,0.8989,14,6,3,72,1
2005-03-13 15:00:00,0.1,1078.0,230.42105263157896,3.3,668.0,130.0,855.0,82.0,1109.0,509.0,19.9,36.6,0.8406,15,6,3,72,1
2005-03-13 16:00:00,0.3,1159.0,231.44736842105263,5.0,762.0,177.0,742.0,102.0,1158.0,590.0,19.7,37.1,0.8399,16,6,3,72,1
2005-03-13 17:00:00,0.5,1195.0,300.9736842105263,5.6,795.0,233.0,710.0,119.0,1157.0,718.0,19.0,37.4,0.8122,17,6,3,72,1
2005-03-13 18:00:00,0.8,1217.0,390.5897435897436,7.1,861.0,282.0,642.0,135.0,1234.0,898.0,16.4,43.5,0.8055,18,6,3,72,1
2005-03-13 19:00:00,3.2,1542.0,479.4102564102564,16.7,1200.0,583.0,469.0,215.0,1520.0,1577.0,15.1,49.8,0.8458,19,6,3,72,1
2005-03-13 20:00:00,2.8,1407.0,407.87179487179486,12.5,1066.0,566.0,525.0,211.0,1397.0,1560.0,14.8,51.0,0.8507,20,6,3,72,1
2005-03-13 21:00:00,1.0,1189.0,210.97435897435898,6.6,837.0,323.0,665.0,172.0,1204.0,1208.0,14.6,51.6,0.8508,21,6,3,72,1
2005-03-13 22:00:00,0.9,1208.0,141.84615384615384,8.3,911.0,318.0,613.0,166.0,1245.0,1244.0,13.7,52.1,0.8121,22,6,3,72,1
2005-03-13 23:00:00,0.9,1207.0,130.0,7.1,861.0,336.0,649.0,168.0,1217.0,1181.0,13.2,55.6,0.8412,23,6,3,72,1
2005-03-14 00:00:00,0.4,1056.0,103.12820512820512,3.8,699.0,196.0,787.0,134.0,1085.0,828.0,13.2,55.9,0.8465,0,0,3,73,0
2005-03-14 01:00:00,0.4,1128.0,82.05128205128206,5.2,771.0,193.0,733.0,122.0,1178.0,923.0,11.7,62.1,0.8535,1,0,3,73,0
2005-03-14 02:00:00,0.3,1119.0,67.33333333333333,5.3,778.0,192.0,705.0,123.0,1187.0,1096.0,9.9,68.9,0.8388,2,0,3,73,0
2005-03-14 03:00:00,0.1,1077.0,54.87179487179487,3.8,701.0,147.0,761.0,104.0,1122.0,1106.0,9.8,68.0,0.8227,3,0,3,73,0
2005-03-14 04:00:00,0.1,1036.0,42.743589743589745,2.8,636.0,122.0,845.0,90.0,1084.0,976.0,8.9,71.9,0.8202,4,0,3,73,0
2005-03-14 05:00:00,0.8,1016.0,40.078947368421055,2.9,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241,5,0,3,73,0
2005-03-14 06:00:00,1.0,1103.0,71.44736842105263,4.4,730.0,201.0,735.0,103.0,1139.0,1049.0,9.2,71.0,0.8299,6,0,3,73,0
2005-03-14 07:00:00,1.6,1176.0,243.30769230769232,7.5,880.0,318.0,634.0,127.0,1257.0,1180.0,9.9,67.6,0.8239,7,0,3,73,0
2005-03-14 08:00:00,3.5,1430.0,424.475,15.7,1169.0,658.0,481.0,163.0,1543.0,1514.0,10.8,64.4,0.8328,8,0,3,73,0
2005-03-14 09:00:00,4.0,1572.0,377.825,22.9,1374.0,680.0,411.0,155.0,1763.0,1771.0,11.7,61.7,0.8483,9,0,3,73,0
2005-03-14 10:00:00,3.5,1243.0,283.275,10.8,1006.0,497.0,572.0,170.0,1349.0,1395.0,13.7,51.9,0.8106,10,0,3,73,0
2005-03-14 11:00:00,1.6,1101.0,240.05,6.1,817.0,290.0,707.0,141.0,1157.0,1024.0,16.3,43.5,0.7988,11,0,3,73,0
2005-03-14 12:00:00,1.5,1103.0,240.26315789473685,7.0,857.0,230.0,681.0,123.0,1182.0,946.0,17.9,38.8,0.7883,12,0,3,73,0
2005-03-14 13:00:00,1.5,1116.0,262.5,7.1,859.0,215.0,670.0,124.0,1197.0,864.0,19.3,35.5,0.7876,13,0,3,73,0
2005-03-14 14:00:00,1.7,1141.0,233.15384615384616,8.1,904.0,226.0,646.0,126.0,1249.0,889.0,20.1,32.9,0.7672,14,0,3,73,0
2005-03-14 15:00:00,1.6,1151.0,230.42105263157896,7.7,885.0,240.0,660.0,128.0,1222.0,903.0,20.0,33.0,0.7625,15,0,3,73,0
2005-03-14 16:00:00,2.4,1263.0,231.44736842105263,10.8,1008.0,391.0,597.0,158.0,1308.0,1121.0,20.2,32.2,0.7526,16,0,3,73,0
2005-03-14 17:00:00,3.4,1324.0,300.9736842105263,14.4,1128.0,492.0,540.0,177.0,1441.0,1319.0,18.9,34.4,0.7436,17,0,3,73,0
2005-03-14 18:00:00,5.4,1533.0,390.5897435897436,25.4,1439.0,700.0,416.0,225.0,1799.0,1829.0,17.9,37.6,0.7624,18,0,3,73,0
2005-03-14 19:00:00,6.5,1626.0,479.4102564102564,29.1,1531.0,782.0,371.0,234.0,1937.0,2000.0,16.7,43.4,0.8168,19,0,3,73,0
2005-03-14 20:00:00,6.5,1639.0,407.87179487179486,28.3,1510.0,728.0,378.0,227.0,1904.0,2001.0,15.9,47.9,0.8573,20,0,3,73,0
2005-03-14 21:00:00,4.0,1346.0,210.97435897435898,14.2,1124.0,510.0,502.0,192.0,1490.0,1598.0,15.3,52.6,0.906,21,0,3,73,0
2005-03-14 22:00:00,2.1,1218.0,141.84615384615384,8.4,914.0,308.0,597.0,158.0,1291.0,1383.0,13.7,58.5,0.9146,22,0,3,73,0
2005-03-14 23:00:00,1.6,1166.0,130.0,7.5,880.0,248.0,631.0,149.0,1280.0,1238.0,12.7,62.8,0.9198,23,0,3,73,0
2005-03-15 00:00:00,1.5,1095.0,103.12820512820512,5.2,772.0,233.0,721.0,140.0,1175.0,1023.0,12.2,65.0,0.9193,0,1,3,74,0
2005-03-15 01:00:00,0.7,958.0,82.05128205128206,2.2,601.0,96.0,947.0,79.0,1054.0,659.0,13.0,61.2,0.9105,1,1,3,74,0
2005-03-15 02:00:00,0.7,960.0,67.33333333333333,2.0,582.0,90.0,933.0,69.0,1062.0,657.0,11.1,66.1,0.8738,2,1,3,74,0
2005-03-15 03:00:00,0.6,972.0,54.87179487179487,1.8,571.0,95.0,931.0,72.0,1063.0,764.0,10.1,69.8,0.8619,3,1,3,74,0
2005-03-15 04:00:00,0.5,911.0,42.743589743589745,1.1,508.0,68.0,1048.0,58.0,1005.0,667.0,11.6,61.0,0.8299,4,1,3,74,0
2005-03-15 05:00:00,0.4,923.0,40.078947368421055,1.2,516.0,75.0,1049.0,59.0,1002.0,667.0,10.1,64.5,0.7968,5,1,3,74,0
2005-03-15 06:00:00,0.6,981.0,71.44736842105263,2.4,610.0,145.0,867.0,88.0,1068.0,856.0,9.3,67.9,0.7969,6,1,3,74,0
2005-03-15 07:00:00,0.9,1038.0,243.30769230769232,3.8,701.0,185.0,760.0,110.0,1102.0,940.0,10.1,64.3,0.7934,7,1,3,74,0
2005-03-15 08:00:00,2.6,1370.0,424.475,14.0,1118.0,506.0,495.0,151.0,1459.0,1406.0,10.4,62.7,0.7909,8,1,3,74,0
2005-03-15 09:00:00,3.3,1471.0,377.825,18.9,1265.0,485.0,434.0,158.0,1655.0,1617.0,13.0,53.9,0.8036,9,1,3,74,0
2005-03-15 10:00:00,4.0,1447.0,283.275,15.6,1167.0,684.0,466.0,194.0,1514.0,1694.0,16.4,44.6,0.8242,10,1,3,74,0
2005-03-15 11:00:00,3.1,1329.0,240.05,13.2,1090.0,562.0,508.0,181.0,1401.0,1473.0,19.1,36.7,0.8044,11,1,3,74,0
2005-03-15 12:00:00,2.2,1197.0,240.26315789473685,10.3,989.0,357.0,577.0,161.0,1297.0,1087.0,21.0,30.6,0.7508,12,1,3,74,0
2005-03-15 13:00:00,2.1,1198.0,262.5,9.7,968.0,306.0,590.0,143.0,1264.0,945.0,22.1,27.6,0.7254,13,1,3,74,0
2005-03-15 14:00:00,2.2,1171.0,233.15384615384616,10.0,977.0,292.0,608.0,142.0,1234.0,905.0,22.2,25.5,0.6752,14,1,3,74,0
2005-03-15 15:00:00,1.9,1191.0,230.42105263157896,10.9,1011.0,305.0,620.0,146.0,1262.0,903.0,23.6,23.2,0.6665,15,1,3,74,0
2005-03-15 16:00:00,2.5,1213.0,231.44736842105263,12.3,1060.0,386.0,578.0,166.0,1292.0,1041.0,23.6,22.9,0.6571,16,1,3,74,0
2005-03-15 17:00:00,2.9,1258.0,300.9736842105263,14.2,1124.0,408.0,552.0,172.0,1363.0,1194.0,22.8,24.6,0.6736,17,1,3,74,0
2005-03-15 18:00:00,3.9,1413.0,390.5897435897436,21.6,1339.0,521.0,464.0,196.0,1611.0,1533.0,20.3,29.7,0.6973,18,1,3,74,0
2005-03-15 19:00:00,6.3,1610.0,479.4102564102564,30.9,1573.0,766.0,381.0,243.0,1890.0,1932.0,18.0,36.0,0.7345,19,1,3,74,0
2005-03-15 20:00:00,7.4,1710.0,407.87179487179486,33.5,1632.0,841.0,346.0,248.0,2028.0,2140.0,16.4,41.9,0.7759,20,1,3,74,0
2005-03-15 21:00:00,5.7,1515.0,210.97435897435898,19.9,1295.0,754.0,435.0,233.0,1615.0,1871.0,14.9,47.6,0.8003,21,1,3,74,0
2005-03-15 22:00:00,2.3,1199.0,141.84615384615384,8.4,916.0,350.0,613.0,174.0,1227.0,1435.0,13.8,49.6,0.7793,22,1,3,74,0
2005-03-15 23:00:00,1.5,1128.0,130.0,6.1,818.0,244.0,674.0,149.0,1156.0,1303.0,13.2,51.6,0.7765,23,1,3,74,0
2005-03-16 00:00:00,1.4,1108.0,103.12820512820512,5.7,798.0,221.0,694.0,134.0,1144.0,1199.0,11.8,56.9,0.7836,0,2,3,75,0
2005-03-16 01:00:00,1.1,1038.0,82.05128205128206,4.0,709.0,183.0,768.0,123.0,1087.0,1069.0,11.4,58.0,0.7818,1,2,3,75,0
2005-03-16 02:00:00,0.9,1004.0,67.33333333333333,2.9,646.0,166.0,823.0,111.0,1054.0,989.0,11.3,58.0,0.7742,2,2,3,75,0
2005-03-16 03:00:00,0.7,969.0,54.87179487179487,2.0,584.0,133.0,904.0,93.0,1021.0,899.0,10.7,59.6,0.7673,3,2,3,75,0
2005-03-16 04:00:00,0.6,938.0,42.743589743589745,1.7,559.0,147.0,942.0,97.0,1026.0,850.0,9.0,65.4,0.7532,4,2,3,75,0
2005-03-16 05:00:00,0.6,927.0,40.078947368421055,1.6,549.0,119.0,967.0,86.0,1008.0,828.0,8.0,68.9,0.7402,5,2,3,75,0
2005-03-16 06:00:00,0.8,977.0,71.44736842105263,3.3,673.0,179.0,830.0,99.0,1060.0,902.0,7.5,70.9,0.7358,6,2,3,75,0
2005-03-16 07:00:00,1.0,1011.0,243.30769230769232,3.6,685.0,178.0,823.0,99.0,1054.0,902.0,7.6,69.2,0.7238,7,2,3,75,0
2005-03-16 08:00:00,2.1,1228.0,424.475,10.2,984.0,390.0,588.0,129.0,1293.0,1222.0,8.7,64.3,0.7257,8,2,3,75,0
2005-03-16 09:00:00,4.2,1521.0,377.825,25.2,1434.0,579.0,404.0,161.0,1809.0,1784.0,11.7,54.3,0.7459,9,2,3,75,0
2005-03-16 10:00:00,4.3,1425.0,283.275,16.0,1178.0,735.0,468.0,202.0,1477.0,1761.0,15.9,42.2,0.7553,10,2,3,75,0
2005-03-16 11:00:00,3.2,1339.0,240.05,13.3,1094.0,568.0,509.0,200.0,1376.0,1634.0,19.3,34.7,0.7681,11,2,3,75,0
2005-03-16 12:00:00,2.8,1310.0,240.26315789473685,11.9,1046.0,487.0,552.0,194.0,1351.0,1527.0,23.1,27.3,0.7615,12,2,3,75,0
2005-03-16 13:00:00,2.4,1250.0,262.5,10.9,1012.0,343.0,585.0,173.0,1249.0,1192.0,26.1,20.8,0.6959,13,2,3,75,0
2005-03-16 14:00:00,2.5,1181.0,233.15384615384616,11.0,1015.0,351.0,617.0,169.0,1192.0,1023.0,26.8,17.9,0.6249,14,2,3,75,0
2005-03-16 15:00:00,2.9,1272.0,230.42105263157896,17.3,1220.0,417.0,533.0,188.0,1353.0,1251.0,28.4,16.0,0.6095,15,2,3,75,0
2005-03-16 16:00:00,3.0,1231.0,231.44736842105263,12.4,1064.0,509.0,618.0,211.0,1188.0,1082.0,28.8,15.1,0.5877,16,2,3,75,0
2005-03-16 17:00:00,3.6,1286.0,300.9736842105263,17.4,1223.0,573.0,529.0,210.0,1350.0,1348.0,27.9,15.6,0.5782,17,2,3,75,0
2005-03-16 18:00:00,3.5,1315.0,390.5897435897436,17.5,1225.0,518.0,509.0,193.0,1408.0,1365.0,24.1,20.6,0.6075,18,2,3,75,0
2005-03-16 19:00:00,4.8,1494.0,479.4102564102564,26.2,1460.0,641.0,420.0,227.0,1682.0,1827.0,21.0,28.0,0.6904,19,2,3,75,0
2005-03-16 20:00:00,4.4,1494.0,407.87179487179486,23.1,1381.0,544.0,422.0,223.0,1677.0,1879.0,18.4,38.8,0.8152,20,2,3,75,0
2005-03-16 21:00:00,4.9,1545.0,210.97435897435898,23.5,1390.0,582.0,423.0,229.0,1676.0,1915.0,16.9,42.9,0.8222,21,2,3,75,0
2005-03-16 22:00:00,2.9,1354.0,141.84615384615384,13.3,1094.0,407.0,517.0,194.0,1357.0,1705.0,15.5,45.0,0.7895,22,2,3,75,0
2005-03-16 23:00:00,2.1,1301.0,130.0,10.5,998.0,327.0,553.0,171.0,1283.0,1610.0,14.3,49.6,0.8049,23,2,3,75,0
2005-03-17 00:00:00,1.6,1144.0,103.12820512820512,6.3,826.0,221.0,661.0,147.0,1158.0,1300.0,14.7,48.0,0.7977,0,3,3,76,0
2005-03-17 01:00:00,1.2,1080.0,82.05128205128206,4.4,732.0,142.0,748.0,111.0,1087.0,1093.0,13.3,51.4,0.7821,1,3,3,76,0
2005-03-17 02:00:00,0.9,1013.0,67.33333333333333,3.3,671.0,123.0,817.0,104.0,1056.0,986.0,12.6,53.7,0.7793,2,3,3,76,0
2005-03-17 03:00:00,0.7,966.0,54.87179487179487,2.0,587.0,106.0,921.0,90.0,1017.0,846.0,11.5,56.8,0.7706,3,3,3,76,0
2005-03-17 04:00:00,0.7,959.0,42.743589743589745,1.9,578.0,100.0,909.0,81.0,1016.0,822.0,10.1,61.9,0.7631,4,3,3,76,0
2005-03-17 05:00:00,0.5,919.0,40.078947368421055,1.4,532.0,85.0,997.0,69.0,983.0,714.0,9.8,61.8,0.7523,5,3,3,76,0
2005-03-17 06:00:00,0.6,953.0,71.44736842105263,2.3,604.0,114.0,903.0,84.0,1020.0,838.0,9.0,64.3,0.7417,6,3,3,76,0
2005-03-17 07:00:00,1.3,1117.0,243.30769230769232,5.9,808.0,299.0,669.0,123.0,1178.0,1109.0,7.9,68.4,0.7324,7,3,3,76,0
2005-03-17 08:00:00,3.8,1485.0,424.475,18.9,1265.0,723.0,441.0,166.0,1647.0,1676.0,9.5,62.6,0.7444,8,3,3,76,0
2005-03-17 09:00:00,5.6,1583.0,377.825,26.1,1457.0,745.0,376.0,189.0,1808.0,1976.0,13.2,51.0,0.7704,9,3,3,76,0
2005-03-17 10:00:00,4.4,1448.0,283.275,16.2,1187.0,668.0,471.0,217.0,1490.0,1814.0,16.9,40.3,0.7717,10,3,3,76,0
2005-03-17 11:00:00,3.0,1294.0,240.05,10.8,1006.0,571.0,567.0,196.0,1296.0,1538.0,20.8,31.3,0.7617,11,3,3,76,0
2005-03-17 12:00:00,2.2,1269.0,240.26315789473685,11.1,1016.0,388.0,579.0,189.0,1273.0,1383.0,24.3,24.7,0.7407,12,3,3,76,0
2005-03-17 13:00:00,2.0,1247.0,262.5,10.2,985.0,323.0,581.0,174.0,1255.0,1184.0,26.7,22.6,0.7785,13,3,3,76,0
2005-03-17 14:00:00,2.2,1239.0,233.15384615384616,11.9,1045.0,312.0,559.0,161.0,1312.0,1094.0,27.1,21.7,0.7636,14,3,3,76,0
2005-03-17 15:00:00,2.1,1199.0,230.42105263157896,11.8,1041.0,320.0,574.0,158.0,1271.0,986.0,28.3,17.9,0.6769,15,3,3,76,0
2005-03-17 16:00:00,2.2,1216.0,231.44736842105263,10.9,1013.0,322.0,576.0,161.0,1277.0,967.0,27.8,20.0,0.7378,16,3,3,76,0
2005-03-17 17:00:00,1.9,1131.0,300.9736842105263,8.6,925.0,276.0,638.0,147.0,1158.0,831.0,26.2,19.4,0.6491,17,3,3,76,0
2005-03-17 18:00:00,2.7,1300.0,390.5897435897436,15.0,1149.0,341.0,530.0,165.0,1353.0,1182.0,22.7,24.4,0.6661,18,3,3,76,0
2005-03-17 19:00:00,3.9,1358.0,479.4102564102564,21.3,1331.0,531.0,459.0,214.0,1518.0,1523.0,20.2,29.3,0.686,19,3,3,76,0
2005-03-17 20:00:00,5.6,1492.0,407.87179487179486,24.8,1425.0,653.0,417.0,228.0,1690.0,1780.0,17.3,35.2,0.6907,20,3,3,76,0
2005-03-17 21:00:00,4.9,1413.0,210.97435897435898,18.4,1251.0,646.0,478.0,240.0,1504.0,1682.0,16.1,38.7,0.7023,21,3,3,76,0
2005-03-17 22:00:00,2.2,1210.0,141.84615384615384,9.1,943.0,333.0,611.0,188.0,1224.0,1390.0,14.6,44.5,0.7337,22,3,3,76,0
2005-03-17 23:00:00,1.9,1196.0,130.0,8.1,902.0,299.0,620.0,173.0,1185.0,1390.0,13.7,48.6,0.7555,23,3,3,76,0
2005-03-18 00:00:00,1.4,1101.0,103.12820512820512,5.9,809.0,224.0,690.0,150.0,1123.0,1201.0,12.4,52.2,0.7513,0,4,3,77,0
2005-03-18 01:00:00,1.3,1076.0,82.05128205128206,5.1,770.0,195.0,721.0,134.0,1093.0,1107.0,11.9,53.4,0.7414,1,4,3,77,0
2005-03-18 02:00:00,1.1,1040.0,67.33333333333333,4.5,736.0,209.0,740.0,132.0,1099.0,1050.0,10.4,58.4,0.7367,2,4,3,77,0
2005-03-18 03:00:00,0.9,989.0,54.87179487179487,3.2,667.0,168.0,824.0,117.0,1048.0,943.0,8.9,63.5,0.7268,3,4,3,77,0
2005-03-18 04:00:00,0.9,966.0,42.743589743589745,2.8,639.0,153.0,843.0,103.0,1033.0,903.0,8.2,65.9,0.7168,4,4,3,77,0
2005-03-18 05:00:00,0.7,912.0,40.078947368421055,2.0,587.0,140.0,922.0,99.0,1002.0,826.0,7.7,67.1,0.7074,5,4,3,77,0
2005-03-18 06:00:00,0.8,960.0,71.44736842105263,3.3,668.0,184.0,841.0,106.0,1038.0,878.0,7.2,68.6,0.6978,6,4,3,77,0
2005-03-18 07:00:00,1.2,1028.0,243.30769230769232,5.4,784.0,266.0,709.0,113.0,1110.0,996.0,7.5,66.7,0.6943,7,4,3,77,0
2005-03-18 08:00:00,2.9,1375.0,424.475,14.5,1134.0,518.0,504.0,141.0,1467.0,1470.0,8.7,61.6,0.696,8,4,3,77,0
2005-03-18 09:00:00,5.4,1522.0,377.825,26.5,1466.0,681.0,380.0,180.0,1822.0,1883.0,12.0,51.0,0.7131,9,4,3,77,0
2005-03-18 10:00:00,4.3,1400.0,283.275,17.6,1227.0,558.0,465.0,192.0,1542.0,1661.0,15.4,42.5,0.7379,10,4,3,77,0
2005-03-18 11:00:00,3.1,1323.0,240.05,14.9,1144.0,457.0,502.0,187.0,1405.0,1568.0,18.8,33.5,0.7186,11,4,3,77,0
2005-03-18 12:00:00,2.4,1250.0,240.26315789473685,10.3,990.0,353.0,579.0,169.0,1262.0,1291.0,22.2,28.1,0.7426,12,4,3,77,0
2005-03-18 13:00:00,2.3,1283.0,262.5,12.0,1048.0,313.0,550.0,161.0,1336.0,1226.0,24.7,25.5,0.7785,13,4,3,77,0
2005-03-18 14:00:00,2.3,1171.0,233.15384615384616,10.4,993.0,290.0,597.0,160.0,1208.0,841.0,25.0,23.4,0.7301,14,4,3,77,0
2005-03-18 15:00:00,2.3,1264.0,230.42105263157896,12.9,1081.0,318.0,555.0,177.0,1323.0,951.0,25.9,21.9,0.7209,15,4,3,77,0
2005-03-18 16:00:00,3.4,1301.0,231.44736842105263,15.1,1152.0,479.0,525.0,219.0,1343.0,1151.0,25.6,21.7,0.7039,16,4,3,77,0
2005-03-18 17:00:00,3.7,1321.0,300.9736842105263,15.8,1175.0,494.0,525.0,212.0,1366.0,1279.0,25.1,21.8,0.6854,17,4,3,77,0
2005-03-18 18:00:00,4.1,1343.0,390.5897435897436,20.1,1298.0,551.0,477.0,225.0,1495.0,1416.0,22.1,25.6,0.6728,18,4,3,77,0
2005-03-18 19:00:00,5.6,1493.0,479.4102564102564,25.6,1444.0,701.0,417.0,240.0,1702.0,1738.0,19.1,32.5,0.7112,19,4,3,77,0
2005-03-18 20:00:00,5.3,1545.0,407.87179487179486,24.0,1403.0,571.0,407.0,223.0,1743.0,1821.0,16.7,42.5,0.8002,20,4,3,77,0
2005-03-18 21:00:00,4.9,1477.0,210.97435897435898,18.3,1247.0,643.0,456.0,241.0,1562.0,1733.0,15.5,48.3,0.8439,21,4,3,77,0
